District,Soil Color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop
Kolhapur,Black,22,42,29,7.3007325638381575,406.5420490207109,31.521974085590944,Jowar
Kolhapur,Clayey,74,49,50,5.537556198073348,2930.096549586272,22.77688153334542,Rice
Pune,Medium Brown,50,56,32,6.374537297872195,846.8472168802941,23.103300179453772,Soybean
Sangli,Clayey,87,59,59,6.959799396187799,2684.8728605231317,26.693315656463284,Rice
Sangli,Reddish Brown,49,37,144,6.514823591299515,471.8993656211521,28.06442460145972,Pomegranate
Solapur,Red,70,56,42,6.119547945083502,785.3119752642671,26.661578539677162,Maize
Solapur,Black,25,85,165,6.983848045385013,515.233839515697,34.88972024895146,Grapes
Satara,Black,175,75,111,7.494317522158494,2926.2242780063534,34.03312970214981,Sugarcane
Kolhapur,Light Brown,52,46,22,7.288203690478738,322.17647399631693,32.7176552463378,Jowar
Pune,Red,26,101,215,7.071575576055756,677.3806182252297,22.86156887901144,Grapes
Sangli,Clayey,207,88,109,7.048220638231944,2233.099622531385,27.762813554507474,Sugarcane
Pune,Red,86,41,47,6.5239669543085625,774.5287895367433,18.194649495844878,Maize
Satara,Black,70,45,40,6.33291464544548,692.1859600188212,27.00079512462435,Maize
Kolhapur,Red,93,45,45,6.256288729847019,560.2467195302843,27.242302235434863,Maize
Sangli,Red,76,42,127,7.13548590876629,510.6309637002015,34.966164656093376,Pomegranate
Kolhapur,Medium Brown,24,68,45,6.074567837505281,935.0698667310817,34.501043362160246,Soybean
Pune,Medium Brown,42,62,37,6.71977066638386,986.6166583941281,27.3398615923358,Soybean
Kolhapur,Red,46,30,31,6.907792399671405,481.9782272347211,22.80270513719355,Wheat
Pune,Clayey,190,58,135,6.522692044742953,2230.1257385714243,29.367740563065023,Sugarcane
Kolhapur,Red,73,58,115,6.936637594483352,632.6962279293305,30.673220175927636,Pomegranate
Solapur,Black,39,31,35,6.14715296235511,354.0514253409489,29.585982677377615,Jowar
Sangli,Reddish Brown,63,48,130,7.869159123305048,601.5118525191953,27.290506602253963,Pomegranate
Kolhapur,Black,130,31,63,7.389787494799604,996.7799092510929,30.725032083757718,Cotton
Pune,Black,55,81,232,6.890868343965097,881.4492688289732,17.462367861736812,Grapes
Satara,Clayey,239,64,114,6.576876380966626,2979.693877271472,23.012005683011388,Sugarcane
Kolhapur,Clayey,83,52,34,6.528880443416735,2354.64722894856,26.450938821352892,Rice
Satara,Black,140,54,47,6.907075029306409,854.8738927975055,30.13059957330902,Cotton
Pune,Black,112,51,52,6.118376572051741,946.894144352376,37.77341418719549,Cotton
Solapur,Black,83,47,51,7.817471180237121,680.4554338585205,29.218992645483716,Cotton
Satara,Red,38,50,31,7.351615516417306,671.7293788493058,33.74772037068766,Tur
Satara,Light Brown,49,30,21,7.305047978812393,492.2711778854938,30.50429551694745,Jowar
Sangli,Medium Brown,45,54,35,6.940057926268272,683.8886154374215,21.884092192542923,Soybean
Solapur,Black,100,54,44,6.998767710752716,761.2316768838177,19.942156313835184,Maize
Sangli,Clayey,64,40,57,5.988022253449597,2457.1595481047243,23.267181068162635,Rice
Solapur,Red,85,47,59,6.957294063087851,834.4361711516167,24.38378716240368,Maize
Solapur,Red,44,82,154,7.090850239009607,793.7157801568865,22.309048920008294,Grapes
Satara,Reddish Brown,71,56,107,7.835612067415196,570.0890130374196,36.32019758690568,Pomegranate
Kolhapur,Red,43,23,38,7.019102779874554,383.5674519610677,28.79958710064273,Jowar
Solapur,Black,49,77,54,6.494141445587866,641.0165780687701,27.00486994901174,Soybean
Pune,Clayey,64,41,53,6.086399894160893,1993.065227345944,25.57060924619552,Rice
Sangli,Black,126,43,69,7.070496152411433,918.2347786348097,37.14604055559541,Cotton
Satara,Clayey,61,60,33,5.749804164031866,1814.4625836788532,22.944750426590346,Rice
Solapur,Black,42,31,30,6.437944947939239,334.43833605768856,29.63912340758032,Jowar
Satara,Black,26,53,30,6.981573555915303,816.1419793582877,34.29159089950999,Soybean
Pune,Black,26,78,59,6.248854689840553,699.3250640353008,23.387281391722613,Soybean
Sangli,Red,67,49,95,7.989795588904228,432.17865406282107,34.72680368801298,Pomegranate
Solapur,Reddish Brown,74,51,150,6.541498966550094,449.6023581795971,34.50714529442536,Pomegranate
Satara,Black,164,61,144,6.718074518675001,1893.90405101195,26.16669038689048,Sugarcane
Satara,Red,77,60,129,6.5321477741678695,589.530351924097,27.250404325971786,Pomegranate
Pune,Reddish Brown,73,32,129,7.390031333137357,401.2990105565454,25.873596419286,Pomegranate
Pune,Black,133,33,58,6.848560675460787,858.6473809694572,33.388412260573055,Cotton
Kolhapur,Black,67,54,50,6.720989013732187,430.5676966780566,18.0371667943534,Wheat
Kolhapur,Black,21,73,46,6.442443070239094,606.9883276354078,24.078221732278806,Soybean
Solapur,Red,25,119,233,6.991571131106831,417.16123173467753,19.28719149038728,Grapes
Pune,Reddish Brown,41,37,104,7.999171207351912,635.6822829478182,31.471796684205504,Pomegranate
Satara,Red,50,34,41,6.263429791773225,306.49839568660707,18.82962885124845,Wheat
Kolhapur,Clayey,209,54,96,6.854179887028958,2263.787043199375,29.547021473929863,Sugarcane
Kolhapur,Black,33,59,23,7.425279494780588,788.7211236948372,28.041528037181607,Tur
Kolhapur,Black,57,36,31,6.842938453284529,584.6519828945222,31.667313989105086,Jowar
Satara,Red,96,48,40,6.76319038064875,815.0825960078389,27.081989633069462,Maize
Satara,Medium Brown,44,56,33,6.8843119385684215,701.9144237503554,23.09346696592139,Soybean
Pune,Black,75,38,50,6.574043868865598,689.1355274042087,14.928302192199833,Wheat
Satara,Black,69,31,36,6.785979164540559,453.73534737678096,19.348030009717426,Wheat
Solapur,Black,103,31,55,6.095497705235529,695.1568832530361,37.85319286428909,Cotton
Pune,Black,172,70,135,7.104020706941819,2483.007694806771,25.556959263453187,Sugarcane
Pune,Light Brown,44,32,35,7.14043575006604,580.4140360141732,27.560837472931652,Jowar
Kolhapur,Clayey,86,43,34,5.935335457488945,1935.1733080976485,28.06199685227221,Rice
Kolhapur,Clayey,66,34,35,6.84836344351912,1809.6659602368547,29.46575105419541,Rice
Solapur,Black,73,51,57,6.269694095149598,525.0691649610898,26.081018304349342,Maize
Kolhapur,Black,135,31,60,6.726271041454911,888.8389141661509,26.543615536872252,Cotton
Kolhapur,Black,24,47,36,6.799190077180182,525.8961895910883,32.00190105002022,Tur
Solapur,Reddish Brown,45,32,137,7.926641526767748,555.437219363983,28.021231339776172,Pomegranate
Kolhapur,Black,80,60,34,6.377704665831725,666.0223851573514,19.469468207329733,Wheat
Satara,Clayey,229,89,141,7.087992193146832,2567.0619740510538,30.837289838143757,Sugarcane
Sangli,Black,175,60,138,6.996463419379615,2751.0212456530326,28.358338708851342,Sugarcane
Kolhapur,Light Brown,59,50,33,7.194727757173101,564.1755690316818,31.7510825300352,Jowar
Satara,Black,79,51,31,6.293733077532058,572.4252044801351,11.635184600374185,Wheat
Satara,Red,57,36,34,6.197201871644421,432.6118947796373,26.633381924428736,Jowar
Pune,Red,61,33,40,6.547867001608559,518.2954091511003,11.28535077045946,Wheat
Kolhapur,Black,98,57,55,7.513243189242848,880.8054541650986,25.55838589123199,Cotton
Pune,Black,28,96,158,7.039757931203964,432.174787073673,25.315118124203195,Grapes
Sangli,Clayey,79,33,47,6.153868771719621,2130.370188218976,28.521172035010196,Rice
Solapur,Black,131,41,49,6.245181117182154,646.3629296812941,25.027187148019806,Cotton
Kolhapur,Red,79,46,29,6.46173515753728,537.1973469895984,15.469395410128415,Wheat
Kolhapur,Medium Brown,30,65,37,6.169426981335933,686.491529637224,22.931939413262242,Soybean
Sangli,Clayey,207,88,87,6.910320383847153,2725.250086603577,33.58888968689534,Sugarcane
Satara,Red,64,41,111,6.768819752121608,531.5681659515024,25.495791065340295,Pomegranate
Kolhapur,Red,36,68,33,6.602660718281929,567.6129117931547,27.297875856393162,Tur
Solapur,Red,26,84,155,7.246747780670858,433.1938428940759,33.09010099658392,Grapes
Kolhapur,Black,34,68,32,6.477377158088794,897.5631796840828,29.594363728253146,Soybean
Pune,Medium Brown,39,78,58,6.501019448568222,638.0856684157077,26.469705727377924,Soybean
Kolhapur,Red,94,52,53,6.232327111750356,702.776800201234,20.28284761134516,Maize
Solapur,Clayey,62,33,47,6.793064310496823,1964.6475706556203,30.952437106237838,Rice
Solapur,Black,88,54,63,6.440511897949547,898.514286521239,28.21477849005713,Cotton
Pune,Black,95,35,46,7.418157855878754,954.7087171721262,32.49273016534937,Cotton
Kolhapur,Clayey,70,44,32,6.3174405990715155,2280.696062153809,24.36382440838231,Rice
Sangli,Black,130,32,67,6.779056690325495,973.7672292946099,37.092861667823115,Cotton
Sangli,Light Brown,39,50,40,6.533749857525429,407.97410474048183,31.036572555265295,Jowar
Kolhapur,Red,47,49,26,6.869491931847583,584.1126567681777,19.65946743446435,Wheat
Sangli,Red,63,56,41,6.65149902275195,677.1653090135048,18.222702959950244,Wheat
Kolhapur,Black,81,55,45,7.714901750910146,684.6220900188088,29.776667441095988,Cotton
Pune,Black,67,60,23,6.120531811924539,477.36458164486703,17.89331511050809,Wheat
Solapur,Clayey,249,68,108,7.417784032094449,1847.1865189672567,22.856221281766448,Sugarcane
Solapur,Black,63,53,39,6.322953709103498,528.2265972459779,15.719606963988777,Wheat
Sangli,Red,75,50,52,6.191161523448461,600.4197503770278,22.197763503775086,Maize
Pune,Red,66,58,91,6.635899513604265,455.2592181197227,25.874030515034903,Pomegranate
Sangli,Clayey,77,38,59,5.619438882884791,2891.4556909597322,25.092057588337337,Rice
Pune,Black,121,59,67,6.841322833046712,968.7951153784151,25.858775124410098,Cotton
Solapur,Black,31,40,21,6.951274290718192,319.6649670976149,29.1876304931606,Jowar
Sangli,Red,47,41,20,7.160436354711539,504.8443533951677,25.9502288563397,Jowar
Sangli,Red,64,50,50,6.974116666600003,645.3775435282574,27.86546352594032,Maize
Solapur,Black,34,59,37,6.932988948185796,765.2622055941845,31.505605363185346,Soybean
Kolhapur,Red,21,57,22,7.3983812660676485,592.0226328045785,32.75400093938529,Tur
Satara,Medium Brown,25,67,50,6.721270934654775,615.3587409081972,24.21986745953884,Soybean
Sangli,Black,51,117,201,6.936649742010986,561.5347288163689,17.773675481760467,Grapes
Solapur,Light Brown,55,34,39,6.750376245375607,379.79826509961117,34.780930610089136,Jowar
Satara,Red,74,59,90,6.643561352891271,657.0218295744035,37.31333227903505,Pomegranate
Sangli,Reddish Brown,59,59,135,6.828830082077275,668.850790117396,32.710809804459274,Pomegranate
Pune,Black,70,58,50,6.356793055125317,663.4255396615531,24.579938225737234,Wheat
Pune,Black,41,49,34,6.512360906479833,518.4460951204583,28.04849575220194,Jowar
Kolhapur,Black,230,74,138,6.524936035244498,2115.386907644329,26.387611696476306,Sugarcane
Satara,Black,31,35,35,6.138036067046296,582.2808164574245,33.3470433162432,Jowar
Solapur,Red,52,41,28,6.489997510962725,355.74796604627,14.360097670667876,Wheat
Kolhapur,Reddish Brown,40,47,133,6.820061353624762,486.9892981691183,31.89611829945758,Pomegranate
Pune,Red,43,116,250,7.361183787882626,513.0039513689078,19.395257163341768,Grapes
Sangli,Red,97,59,46,6.476680351731916,850.2821420018431,20.029692388398395,Maize
Sangli,Black,33,92,234,7.361080382051444,708.3779190562891,27.2194247758344,Grapes
Pune,Black,193,50,103,7.069549220394896,2555.91966278821,28.029114887935712,Sugarcane
Sangli,Reddish Brown,73,38,83,6.775278797154132,450.28324494214877,32.32062742094746,Pomegranate
Satara,Clayey,73,39,58,6.071280947201566,2777.7557722154934,22.796392732417857,Rice
Satara,Black,76,55,41,6.149674013999625,856.7213753180703,18.8698002347984,Maize
Sangli,Black,105,58,42,7.0399693514422985,957.1378643060257,29.8018071715223,Cotton
Kolhapur,Black,42,58,34,6.123800980303292,919.9760526500734,24.677153596201777,Soybean
Pune,Black,49,61,36,6.275236039937375,748.2798406212268,20.259764827237202,Soybean
Sangli,Red,20,36,22,6.095881896378998,314.8792481549822,34.24942620925248,Jowar
Sangli,Red,40,47,20,7.461457582363157,646.121242678682,30.076717233421917,Tur
Satara,Light Brown,58,43,24,7.09149137243617,469.3221570678544,32.83694584073577,Jowar
Satara,Light Brown,45,45,38,6.2347193234794736,308.1723393092736,26.11693296589994,Jowar
Sangli,Medium Brown,50,57,36,6.341648228157905,810.7255760021776,28.89217620841134,Soybean
Sangli,Black,60,103,194,7.404428067130208,781.7012531895223,28.267346389653795,Grapes
Pune,Clayey,85,40,43,6.610768247587453,2842.8796557621113,26.404784181260712,Rice
Pune,Red,29,51,24,6.015619604070409,620.1441681419395,34.294067755997546,Tur
Sangli,Black,124,56,46,7.717447795335657,883.4555797303444,32.60939557194452,Cotton
Kolhapur,Black,93,44,54,6.920058454715201,777.2647709874761,26.58028202231798,Maize
Kolhapur,Black,82,35,62,6.182486013628495,892.4674920967018,29.858607895260484,Cotton
Satara,Black,89,48,49,6.159537761201345,632.2924488099118,26.984467816375492,Maize
Pune,Black,72,40,43,6.49725967224642,579.7940886276679,26.17727070250502,Maize
Kolhapur,Red,68,30,117,7.30970192167402,540.3443037598721,26.97642749173426,Pomegranate
Sangli,Light Brown,42,41,22,6.2952454910074644,471.2502421405428,30.534772404509567,Jowar
Kolhapur,Black,59,82,241,6.591220374625884,811.8003100946746,29.439854238053627,Grapes
Satara,Clayey,76,53,45,5.94071593157894,2707.3972712082473,26.642296818630076,Rice
Pune,Red,60,120,150,7.285401711427087,707.2102824968258,25.124329605384144,Grapes
Pune,Black,53,38,21,6.451746431575731,463.0138992407392,10.492807085726833,Wheat
Pune,Black,93,60,48,6.468239062467783,650.7911024091602,26.557222362444094,Maize
Sangli,Medium Brown,25,57,30,6.4838230202867955,888.4663103820745,33.0741409385543,Soybean
Kolhapur,Red,31,58,40,6.771187154513874,743.8226397511751,31.217101144509293,Tur
Satara,Red,20,105,216,7.278399754253258,448.48053881002147,26.66558277494144,Grapes
Kolhapur,Clayey,179,74,131,6.556517546792588,2439.4863050084286,31.874968472729496,Sugarcane
Pune,Black,122,42,47,6.830127064916164,1066.993539572887,35.899603336979006,Cotton
Pune,Black,33,46,33,6.074705870595226,695.462169130346,29.417394176228093,Tur
Kolhapur,Black,22,58,23,7.298073694840555,610.4905165735722,32.60498684885695,Tur
Sangli,Black,80,36,56,7.431236888003232,1096.6467444370742,34.46610775231615,Cotton
Satara,Reddish Brown,60,40,149,6.901750223635575,625.9427197667487,26.444948016790654,Pomegranate
Kolhapur,Black,32,69,38,6.564936902569992,672.4279292970814,27.499016380500443,Tur
Kolhapur,Black,47,77,38,6.335421199970787,830.9596282568618,29.050589827365883,Soybean
Solapur,Red,46,90,204,7.340496878373443,576.8576047545148,16.353537069504224,Grapes
Sangli,Red,65,41,111,7.719167655632207,419.24884699027297,32.486113037081196,Pomegranate
Sangli,Black,40,22,30,6.9294640710252935,390.9276220524157,27.41019272156185,Jowar
Sangli,Black,45,58,31,6.378027255313352,914.7822772064387,32.13307363982533,Soybean
Pune,Black,135,56,58,7.796940575485667,855.6450315378677,29.072524585562526,Cotton
Pune,Red,73,45,81,6.85199725754988,602.9746394120117,29.355241142893888,Pomegranate
Kolhapur,Red,22,68,23,6.0869306845977125,620.784967389032,34.348201117155014,Tur
Kolhapur,Red,49,33,30,6.975126766442041,528.5745098510425,10.905522298802882,Wheat
Kolhapur,Black,188,51,103,7.444981709505064,1803.9865725208049,33.240675169298214,Sugarcane
Sangli,Red,20,53,27,7.223818582887494,568.9555693067572,25.567904879345804,Tur
Kolhapur,Red,72,30,40,6.700134556507256,323.6316173542756,13.78084354708771,Wheat
Pune,Clayey,60,48,44,6.5746611609462295,2530.337602599398,25.87375121302604,Rice
Kolhapur,Black,60,90,230,7.096786738719956,637.1711471336191,19.332356311338756,Grapes
Satara,Black,24,109,199,6.77787668632151,710.0875925809414,16.347755674348576,Grapes
Kolhapur,Clayey,180,58,142,6.666354847591252,2648.2075065881595,27.92015360904967,Sugarcane
Kolhapur,Black,103,51,42,6.9763959448490045,845.7690468765354,30.246222749780625,Cotton
Solapur,Black,25,21,25,7.174926936342306,499.0667371616118,25.328483170064743,Jowar
Pune,Clayey,74,58,48,5.716979105517143,1527.1013854765044,29.68881861890221,Rice
Sangli,Black,117,56,56,6.179313347857259,1080.337471285424,27.37237777495402,Cotton
Pune,Black,36,52,53,6.207661832499225,992.6622153077576,22.29805111953099,Soybean
Pune,Black,101,45,47,7.993002685176864,705.151022440223,32.18065056580812,Cotton
Pune,Black,33,96,183,7.133701140656282,424.1107028281471,20.24609877774943,Grapes
Sangli,Black,41,44,33,7.288283412489844,511.3846563820359,33.394970008861456,Jowar
Sangli,Medium Brown,27,69,56,6.513620060599448,996.4367721512539,29.066092679241265,Soybean
Pune,Black,128,47,52,6.416328883150687,765.5862991369411,32.652562927331104,Cotton
Sangli,Black,102,43,46,7.881707222776187,829.2024192824728,33.41165644724155,Cotton
Kolhapur,Black,78,35,46,6.735584199734495,604.071102246111,19.310330994899232,Wheat
Solapur,Red,47,105,231,6.696392323429127,630.1550907860703,32.19711933745537,Grapes
Solapur,Black,29,113,178,7.169487482601306,713.2361925413686,24.935780062319143,Grapes
Satara,Black,29,45,22,6.9904024545397245,795.4013472863228,32.665364419751214,Tur
Satara,Black,71,36,32,6.525475827005338,544.3062442614372,19.865492154665837,Wheat
Kolhapur,Black,48,32,39,6.402920563865691,488.63897936743354,32.59371619168207,Jowar
Pune,Black,117,51,65,7.185312443084967,818.2010922961259,28.875686013400536,Cotton
Solapur,Light Brown,47,49,40,6.775106777122171,407.23806220799133,28.053611722243254,Jowar
Solapur,Red,32,103,151,7.274604491968399,599.7722413120435,17.99263262532801,Grapes
Kolhapur,Black,137,51,61,7.814013024740678,602.6884632716409,33.41229869137886,Cotton
Pune,Black,190,84,88,7.269519590304174,2228.8013063443877,29.945600983000645,Sugarcane
Solapur,Red,40,61,32,6.831397992198847,743.3164793463882,29.79657822338922,Tur
Kolhapur,Black,121,59,42,7.999187743385095,1039.9477710208569,25.63202254288219,Cotton
Kolhapur,Black,131,37,53,6.416071564990929,646.3036666278958,36.989790680487005,Cotton
Satara,Black,98,54,60,6.729559670370451,695.391617542443,29.142197207525655,Maize
Kolhapur,Red,32,43,33,6.49119806603455,502.753197832114,25.223339295331314,Tur
Kolhapur,Clayey,69,56,56,5.8922682308184156,1890.236592667114,30.184250320803514,Rice
Kolhapur,Black,126,31,53,6.4609747637224055,792.5193183099137,33.848597842474234,Cotton
Pune,Black,45,83,171,6.8865964517381855,410.9281582969824,22.71127806961708,Grapes
Solapur,Clayey,69,35,48,6.0203391193601306,2151.31116438994,25.528900588663035,Rice
Kolhapur,Red,79,50,53,6.129740212945961,846.7619813947816,19.803267848692844,Maize
Solapur,Reddish Brown,57,32,110,6.508712266243809,471.51182486301866,39.264474294157395,Pomegranate
Pune,Light Brown,43,43,34,6.532036936317195,540.4189625660094,30.464577677335335,Jowar
Kolhapur,Red,84,53,42,6.5076667696146036,565.9659335669742,23.475682471188044,Maize
Solapur,Black,32,75,60,6.943182670361642,902.4004588081596,20.737413643127436,Soybean
Pune,Red,28,111,234,7.0676059404224745,516.1919128800025,25.241325558856673,Grapes
Pune,Black,200,74,92,7.185392495862209,2700.398201140621,20.577329552039664,Sugarcane
Solapur,Black,65,40,55,6.738018651243087,532.8369677913264,22.363476018492733,Maize
Pune,Red,46,43,116,6.844158911310221,682.8182909314108,31.44265055980431,Pomegranate
Pune,Clayey,73,46,36,5.923388107887404,2061.203919209748,29.71512998861816,Rice
Pune,Black,112,52,68,6.766216277126107,736.3864805939596,33.69489755128889,Cotton
Pune,Black,95,45,46,6.5956059915912135,880.4583415422328,25.892212599880622,Maize
Kolhapur,Clayey,72,49,46,5.978710050951981,1772.1901254385184,29.4308196266809,Rice
Kolhapur,Red,39,20,23,6.413147288641215,493.2464892474983,31.9645721029557,Jowar
Satara,Medium Brown,48,54,30,6.018942309527788,794.0349395152541,26.899314580216053,Soybean
Satara,Clayey,79,30,56,5.974706542795057,2762.7202477991505,30.89523265331721,Rice
Pune,Red,97,54,44,6.686527613725038,545.580000882223,19.707983132327463,Maize
Sangli,Red,66,57,49,6.358690920345241,643.1428727760723,16.316474855205655,Wheat
Solapur,Black,192,53,133,6.788233822695792,2778.2906975749784,34.041078544657644,Sugarcane
Pune,Red,32,63,21,6.021190106753532,758.0546322835935,27.42940023212563,Tur
Pune,Red,58,37,26,7.02603104784219,324.7920399150049,30.02654478477342,Jowar
Kolhapur,Light Brown,47,35,32,6.7065289292868355,427.45348686429224,26.53689108888873,Jowar
Solapur,Clayey,86,30,52,6.959663546458154,2863.444695842626,23.152146204214343,Rice
Satara,Clayey,87,35,40,5.900211942311938,2405.5480469016384,26.881907222002038,Rice
Kolhapur,Reddish Brown,79,54,82,6.5717218221069205,472.02996422895694,32.242169764567635,Pomegranate
Sangli,Black,132,60,62,7.275317710006214,888.5793435119385,35.89818267067842,Cotton
Satara,Black,140,52,52,6.912878190136336,854.0586225641578,28.11961725925514,Cotton
Pune,Black,37,45,36,7.240660068839777,687.9398562386782,32.01723524158281,Tur
Sangli,Light Brown,58,22,40,6.318415355408329,406.9287594385224,32.07079489419029,Jowar
Pune,Black,36,86,194,7.36338007623769,654.5991016283126,15.98331559541019,Grapes
Solapur,Red,27,62,38,7.0918057243834225,714.4267447731247,32.701032583253294,Tur
Solapur,Clayey,79,41,52,6.703276104010651,2698.613766191706,27.17327751335059,Rice
Pune,Black,122,38,40,7.166503567395436,706.7919482245823,36.09596065918809,Cotton
Sangli,Black,28,114,242,6.707445762751991,501.5859410766117,29.667533197321223,Grapes
Satara,Black,118,60,56,7.203704826646684,715.9839201361515,29.67667709004892,Cotton
Kolhapur,Medium Brown,34,68,38,6.197569061130204,927.9055406287837,29.83286837785474,Soybean
Sangli,Light Brown,54,45,26,7.315352450540109,591.1458024356805,27.501189732212815,Jowar
Sangli,Red,67,36,108,7.716626230858757,420.3314798540446,37.21955568994149,Pomegranate
Solapur,Black,68,51,46,6.568268785758342,588.972843556737,28.716445630647883,Maize
Pune,Black,36,56,44,6.531355768983695,634.4262191705006,31.736055103486766,Soybean
Solapur,Red,46,58,34,6.901203913340359,315.01420884523105,10.47853263930781,Wheat
Pune,Reddish Brown,45,36,104,7.77694112700515,599.8056421953976,25.248009713179744,Pomegranate
Kolhapur,Black,36,43,37,7.27123916808366,745.7345219115759,30.109126237731367,Tur
Sangli,Black,140,60,48,6.497733843553609,1096.1361548259154,25.176696730398707,Cotton
Satara,Black,72,56,40,6.539369484464014,647.7283203363688,18.145206303545574,Maize
Kolhapur,Red,48,59,38,6.358444241463623,477.51656222318087,17.671979568996115,Wheat
Kolhapur,Clayey,61,39,53,5.906472189193716,2025.3733874032496,25.45268307882145,Rice
Pune,Medium Brown,39,57,42,6.586847732042044,762.2279575114342,30.655403053976116,Soybean
Solapur,Clayey,68,59,32,6.585453031598127,1766.6827585181866,25.01222889658582,Rice
Satara,Red,77,44,59,6.727451567074711,567.8161482459734,26.366663701822056,Maize
Solapur,Light Brown,43,36,24,6.562334471696152,522.8965938045897,28.38283365230643,Jowar
Solapur,Black,101,39,59,6.559009346690599,983.9934381540359,33.79636865679892,Cotton
Pune,Black,170,64,133,6.780827587100749,2224.8025155573864,31.012860087321066,Sugarcane
Pune,Clayey,73,40,32,6.0742970893599,1813.6954870097502,25.338863699086392,Rice
Solapur,Black,81,54,51,6.627615124882362,803.5154120176485,23.98371222994796,Maize
Solapur,Red,73,42,119,6.821304005055112,431.45900400793516,33.94473539921151,Pomegranate
Satara,Clayey,151,84,121,7.233565874523785,2929.7125649936183,33.51063681419867,Sugarcane
Solapur,Black,85,37,51,6.35350858741397,1081.7477946394347,35.09025137011237,Cotton
Solapur,Black,43,81,199,6.538317809877242,777.2927424031441,22.586662105044795,Grapes
Pune,Red,33,48,28,7.4786670346183985,541.1878891881012,26.94482912234439,Tur
Pune,Clayey,226,51,149,6.762605457953314,2686.1580296192924,21.746978370753755,Sugarcane
Pune,Clayey,74,60,39,6.67776316468712,2250.5428909662414,27.75911042788985,Rice
Solapur,Light Brown,44,44,27,6.929676219291733,592.3397848195257,33.015217166328014,Jowar
Solapur,Clayey,88,56,36,6.278695261032913,1830.6750324429422,31.127900841364205,Rice
Solapur,Clayey,90,35,59,6.558464144704067,2799.8160996781326,31.163535160519707,Rice
Sangli,Black,25,42,26,7.164535148610682,578.6447627410449,29.11228800702932,Tur
Satara,Black,25,79,41,6.340761893531206,723.7409142454233,21.202621012697627,Soybean
Sangli,Red,28,33,29,7.258212091252421,389.314582746571,29.78793790771466,Jowar
Kolhapur,Black,229,59,77,7.074382120548814,2173.8824865003617,32.95910683906341,Sugarcane
Solapur,Black,125,44,67,6.883126728709804,931.2713477665151,35.720877910140125,Cotton
Sangli,Black,47,44,23,6.897848698357649,481.28858052498936,14.362324367970174,Wheat
Sangli,Black,127,37,62,6.19802356788297,770.6990416475458,36.53077818921699,Cotton
Pune,Red,33,54,20,6.863146759610622,653.7823404806924,27.597094146679595,Tur
Sangli,Red,39,99,179,6.757824752537648,880.6336678633666,33.36735336118814,Grapes
Solapur,Red,78,39,41,6.362196513485838,537.224534415365,16.292113281211808,Wheat
Sangli,Red,20,65,33,6.430221747680558,752.8069884707907,33.04662374292425,Tur
Pune,Reddish Brown,62,46,94,6.975678485411599,457.14305210975533,25.84736465595829,Pomegranate
Kolhapur,Black,59,83,183,7.430953450324526,457.9027525214205,15.491485541494907,Grapes
Sangli,Black,80,60,60,6.065911458954691,578.2446511840998,24.140218639202246,Maize
Kolhapur,Reddish Brown,66,59,107,6.81951266544722,518.1888450159427,35.95846191471615,Pomegranate
Pune,Red,37,101,248,7.026691472208016,679.3698242904836,33.951948531048345,Grapes
Pune,Black,110,55,63,6.928355156582923,636.8935918819303,26.030095206050927,Cotton
Solapur,Black,88,55,54,6.343033210029634,850.715122964105,26.88871564723587,Maize
Solapur,Reddish Brown,50,54,123,6.685234421910195,405.19404118728414,37.64509350108245,Pomegranate
Kolhapur,Black,111,30,64,6.696125911993883,638.4513879202384,36.84946688994822,Cotton
Satara,Light Brown,36,34,24,6.930212084784799,347.7418533138341,30.487327465249855,Jowar
Kolhapur,Red,71,60,47,6.87323894651956,897.1313482309546,21.608434230505566,Maize
Sangli,Black,24,60,47,6.6392934253757785,722.7639002415698,29.168577240867194,Soybean
Sangli,Black,112,35,54,7.019136572715451,807.0871010206329,30.982800327887723,Cotton
Sangli,Clayey,66,55,53,6.879462950304944,2296.6757581027077,23.631850132541658,Rice
Kolhapur,Clayey,235,79,117,6.817580669059379,1977.0071137588234,25.974616658179723,Sugarcane
Satara,Medium Brown,38,67,47,6.359580319978569,747.0257663666562,28.914236539176343,Soybean
Pune,Clayey,60,44,36,5.989282251420693,2304.0341828273667,28.9613357256578,Rice
Solapur,Medium Brown,41,61,59,6.378192025424287,887.4201681962741,32.01437846436947,Soybean
Satara,Clayey,82,40,33,6.944385739607833,2700.563408776846,26.236632226611,Rice
Pune,Clayey,243,53,86,6.807380319621929,2710.0448212855244,26.09787703501147,Sugarcane
Pune,Red,78,57,98,7.8636500349600125,587.4035224037334,38.11398787617257,Pomegranate
Kolhapur,Clayey,88,36,52,6.09522397571291,2952.3735200354968,24.512191976537846,Rice
Kolhapur,Black,178,59,80,7.4162018006752835,2839.300731677148,29.02301333197525,Sugarcane
Solapur,Red,34,48,22,6.466151167962529,584.6805197565244,33.27965428801466,Tur
Sangli,Black,80,31,35,6.159468801182631,510.8299621193447,10.698098109886143,Wheat
Solapur,Red,32,43,31,7.494182103442994,540.2030881828601,33.99872355753252,Jowar
Pune,Black,134,38,49,6.519473538058406,648.7966695462785,35.84323642944802,Cotton
Pune,Red,54,39,109,7.774826313554894,537.3435194923369,30.289253774713444,Pomegranate
